Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
8698.6,16756.1,-2753.85,89,142,844,0
10652.4,68791.3,-4337.57,148,247,3373,1
7720.07,4917,-2807,2,107,207,1
9291.3,11465.8,-2996.51,43,156,654,0
10625.4,54894,-5631,69,222,2672,1
24472.2,254469,-12500,79,540,8870,0
8579.9,16131,-2548,20,129,929,1
18588.3,232299,-12288,95,437,7837,1
7468.17,16231,-4132,26,148,1019,1
5975.64,10069,-3987,5,140,688,1
5295.8,3320.51,-1107.55,39,71,249,0
5997.32,7042.8,-1643.86,46,93,545,0
8468.18,16668.6,-2727.34,85,142,844,0
12242.5,71299.5,-5536.06,47,262,3211,1
12211.9,88949.2,-3330,28,220,3450,0
20169.4,250973,-5164,47,403,8860,1
12445.1,86233,-3336,29,239,3708,1
8518.37,36193,-3697,23,175,2055,1
5084.15,2855.6,-1255.4,54,67,224,0
21048.8,414830,-9340,76,473,14125,1
5879.88,11987,-1658.75,55,105,765,0
9156.35,51206.4,-3320,33,188,2599,0
15584.2,246354,-6758,64,360,8725,1
4966.31,2915.7,-1207.01,46,67,224,0
6983.34,12069.9,-1777.66,8,105,765,0
12201.1,60692.1,-6130,25,247,2754,0
17102.3,158994,-6108.29,97,352,6744,0
5864.1,4925.47,-1340,21,85,343,1
10031.3,10557,-2640,36,154,587,0
2440.53,52.8011,-624,8,33,5,1
15339.3,115658,-5160,57,271,4426,0
9791.07,26618.1,-3348.08,32,174,1415,0
17196.9,111935,-6330,40,322,4619,0
15462.5,161451,-8745,59,353,6186,1
4286.17,1339,-1331,17,61,129,1
18578.3,160238,-9820,88,388,6290,0
8884.28,37335.9,-4315.4,38,193,2118,0
19442.5,234035,-11800,92,537,8350,0
11172.6,34729,-4034,58,187,1692,1
23496.5,279500,-9601.31,76,468,9276,1
26981.5,546959,-14699,114,514,15694,1
3701.75,2213.05,-1183.53,19,54,165,0
6841.1,13444.4,-1539.48,25,96,804,0
7100.89,4042.96,-2330.62,70,101,249,0
3997.58,2159.25,-1081.34,21,54,165,0
7334.17,6997,-3343,15,121,397,1
10619,85260.6,-2660,22,220,3450,0
12086.7,114238,-2990,38,235,4905,0
13441.8,60639.6,-4580,27,247,2754,0
11245,33056.1,-2290,34,166,1414,0
9046.3,56799.4,-3894.25,0,217,2904,0
6360.39,3892.08,-2780,13,86,205,1
6999.46,13915,-2493,92,120,809,0
7061.03,4059.86,-2290.12,69,101,249,0
2642.39,50.7956,-546,6,33,5,1
9769.64,32445.3,-3482.12,87,176,1922,0
5530.33,4472.03,-945,17,88,292,0
14926,80741.8,-7036.31,67,320,3466,1
9998.16,26538.1,-3270.87,27,174,1415,0
11057.2,50956.3,-4663.92,101,209,2534,0
16022.4,116505,-4360,53,271,4426,0
13766.1,51319,-4270,31,234,2464,0
13774.5,140781,-4530,42,315,5844,0
13344.2,78356.1,-8269.56,69,320,3466,1
6030.34,11414.9,-1915.97,22,102,764,0
12503.2,54103,-5672,83,199,2186,1
5024.23,4206.15,-1170,13,79,317,0
4167.36,2192.04,-1103.87,20,54,165,0
10107.9,30608.5,-3106.59,117,171,1747,1
12580,39278.7,-1690,50,234,1581,0
9784.19,36750.7,-3060,41,196,1997,0
12417.6,45132.6,-3320,46,223,2059,0
16900.4,162568,-7440.66,82,352,6744,0
3620.42,2038.75,-581.082,9,43,161,1
10445.2,16845,-5198,17,160,732,1
11630.4,48781,-3566,47,189,2119,1
10975.7,55595,-4187,30,249,2675,1
9297.46,28706.5,-3412.07,35,179,1626,0
6155.14,10204.3,-4030,26,109,689,0
8320.29,12235.4,-2562.95,77,128,693,0
3893.93,1443.07,-955.806,42,52,133,0
7688.92,9312,-1966,21,106,485,1
9026.11,11370,-2980.44,39,156,654,0
15269.1,124305,-9160,66,327,4632,1
8926.01,29123.4,-3462.66,39,179,1626,1
7525.88,5550.33,-1817.68,54,108,318,0
9750.72,57010,-3265,41,203,3127,1
5002,2367.17,-1089.63,12,77,205,0
9894.58,52325.1,-3320,32,188,2599,0
3924.8,2173.43,-1107.69,20,54,165,1
17144.2,117534,-6485,59,314,4252,1
5260.46,4208.06,-1200,11,79,317,0
15203,141415,-3320,56,315,5844,0
8149.53,25143,-4452,25,169,1361,1
5660.61,4939.4,-1160,20,85,343,1
10635.8,34152,-5527,66,184,1691,1
9301.52,11334.8,-2947.54,34,156,654,0
10579.4,83405,-5987,21,207,3708,1
7892.31,14376,-3533,18,134,808,1
10479.3,40602.2,-3350,13,196,1885,0
2450.42,52.8183,-437,8,33,5,1
12391.2,71229.4,-5573.26,46,262,3211,1
8172.74,13834,-2560,19,151,888,1
18344.8,160546,-5690,80,388,6290,0
11661.2,89925.1,-876,37,220,3450,0
17571.5,262096,-10118,53,381,9528,1
15847.7,132729,-55076,59,317,5217,1
13442.2,47306.2,-5820.7,69,273,2061,0
7665.71,9238.05,-3083.18,20,138,554,0
5189.74,3524,-2116,8,76,247,1
12182.4,38985.2,-364,30,166,1111,0
12215.5,45237,-6606,53,217,1813,1
13481.2,141379,-6181.32,178,308,6057,0
12267.4,88963,-5225,27,277,4421,1
19904.4,273815,-9939,263,459,10533,1
2408.51,50.0457,-567,92,33,5,0
10020.2,38566.8,-3680.36,44,180,2054,0
4305.06,1947.83,-1050.35,5,63,166,0
9423.75,37642.2,-3734.58,42,180,2054,1
8815.98,27315,-1870,39,156,1364,0
15673.8,114991,-4020,52,271,4426,0
10967.8,17797,-4871,26,217,983,1
5676.19,4656,-1784,5,61,184,1
14985.8,143669,-6030,60,315,5844,0
6962.55,4067.41,-2288.77,70,101,249,0
9282.26,21368.6,-3414.32,81,163,1162,0
9780.21,51030.8,-2910,32,188,2599,0
5775.13,4125.18,-1536.24,126,88,318,0
17549.8,190154,-9967,322,374,6633,1
10733.8,40627,-5324,172,229,1877,1
10516.4,60202,-6683,124,210,2745,1
2254.41,49.6006,-611,8,33,5,0
7724.6,19731.1,-2190,13,119,973,0
4990.86,3275.41,-1162.53,29,71,249,0
2525.35,48.7784,-244,96,33,5,0
18018.7,160931,-9760,76,388,6290,0
9510.24,24876,-3294,23,132,1206,1
12357.5,33691,-2240,32,234,1581,0
8109.09,25353.9,-2070,30,156,1364,0
8613.47,10864.7,-3101.15,40,156,654,0
10193,34175.2,-3452.03,80,176,1922,0
9236.3,37769.1,-3638.73,39,180,2054,1
9229.76,16607.9,-4010.95,86,172,973,1
12754.3,69229.4,-4296.2,147,247,3373,1
12911.2,72744.7,-5541.44,28,262,3211,0
10180.2,35611.6,-4385.4,119,208,1691,0
2332.19,49.5111,-651,8,33,5,1
21821.8,341478,-12348,378,582,11293,1
20699,171712,-3070,92,449,5537,0
12301.7,73577.8,-4510,23,249,3630,1
4891.96,3149.92,-1244.23,51,67,224,0
13097.7,79842.1,-7020,42,272,3539,0
5566.15,9981.57,-2760,26,109,689,0
4055.85,1478.93,-929.837,41,52,133,0
9078.38,51146.8,-3160,31,188,2599,0
12906.5,58879,-4794,33,260,2537,1
10384,62945,-6996,132,225,2892,1
12392.1,73775.2,-2180,24,249,3630,0
9691.76,14793,-5486,131,179,815,1
5897.24,11223.6,-1955.95,15,102,764,0
2554.88,51.4007,-554,96,33,5,0
11884.7,50232,-5500,40,240,2327,1
9971.61,26298.7,-3296.21,40,174,1415,0
4909.12,4660.78,-1110,25,85,343,1
8209.78,33790,-3368,92,156,1744,1
12894.3,59511.3,-2620,67,223,2822,1
16452.9,221001,-9621.13,65,403,7711,1
9516.41,37831,-3576.71,52,180,2054,1
6529.63,10450.7,-2400,14,109,689,0
23006.1,350879,-13508,241,458,10540,1
4904.25,1673.7,-779.278,4,51,102,0
15303.2,151129,-7753,57,343,6293,1
10629.9,35489.8,-4235.18,94,208,1691,1
7775.25,11044,-1893,18,131,694,1
7861.29,20732.3,-3386.97,74,145,1156,1
22983.4,280847,-9554.63,60,468,9276,1
5426.73,4456.21,-1450,15,79,317,0
8804.33,27963.6,-2819.72,94,156,1521,0
13165.5,69795.9,-1780,73,224,2192,0
8118.64,12935,-2704.05,15,132,806,0
13895.8,147923,-6262,215,301,5733,1
12223.1,73592.9,-4380,29,249,3630,1
17012.1,164938,-10758,100,380,6517,1
15641.1,114464,-5190,53,271,4426,0
9355.83,25710.9,-3365.82,38,174,1415,0
15182.9,60347.5,-6341.68,129,305,2610,0
25814.7,613420,-13770,112,585,18847,1
20721.5,363348,-9546,113,475,11873,1
11250.8,113779,-3110,44,235,4905,0
5471.12,7379.94,-1842.28,70,104,457,1
17112.4,219956,-13390,19,366,8086,1
8592.49,15758,-4445,97,174,889,1
9209.08,25361.9,-774,15,166,1111,0
11026.7,38291,-3967,81,205,1751,0
5511.12,7519.15,-1896.12,75,104,457,0
9510.29,16387.4,-7.39572,83,172,973,0
13695.7,47010.5,-5834.93,63,273,2061,0
10464,40092.2,-2599.01,77,159,2181,1
9400.3,32302.6,-3564.71,80,176,1922,0
9436.92,38991.8,-1530,21,196,1885,0
13815.1,96031,-7380,94,301,4067,1
8914.8,26478,-3501,49,177,1471,1
12429,71452.8,-5603.94,28,262,3211,1
13749.4,59648,-5627,32,275,2753,1
17907.4,266541,-8833,90,479,9409,1
10321.6,27742.7,-2230,41,194,1521,1
12586.6,72243.7,-5579.48,52,262,3211,1
15127.5,77451,-6201,33,278,3220,1
22893.7,277792,-9680.15,61,468,9276,1
12882.2,48123,-5813,9,180,1471,1
11143.7,85912.1,-3560,19,220,3450,0
9664.45,36639,-3830,33,196,1997,0
9604,39378.8,-3140,15,196,1885,0
9530.12,39866.8,-2900,11,196,1885,0
8112.15,12037.2,-2517.81,78,128,693,0
4006.16,3686,-2364,15,65,295,1
10594,38118.1,-3710.54,27,193,2118,0
11611.9,87425,-2710,23,220,3450,0
8964.04,31004,-5077,15,163,1633,1
15072.6,90583,-5689,18,258,3295,1
13057.9,61014,-5200,34,247,2754,0
12653.5,55254.9,-4262.58,72,209,2534,1
2682.02,66.7695,-428,8,33,5,0
5072.64,4267.92,-914,20,88,292,0
7816.12,9180.41,-983,25,102,516,1
5823.73,5136,-1656,17,76,268,1
21731.8,170284,-7230,91,449,5537,0
11824.5,49352.2,-4730,19,216,2677,0
19065.6,196213,-10291,479,419,7105,1
38405.3,1857700,-19959,200,807,40369,1
8092.19,12422,-3513,24,145,733,1
12425,79185.9,-6750,48,272,3539,0
7810.43,12843.1,-2747.54,15,132,806,0
20947,156105,-8543,105,452,5433,1
12912.2,76422.7,-5476.66,52,262,3211,0
22960.8,520094,-10917.7,130,540,18067,0
6511.57,8111,-3585,20,112,518,1
8834.57,7257,-1484,32,105,319,1
6644.91,5334.93,-1940,16,79,292,0
3515.58,1493.97,-598.478,29,40,100,0
21865,468673,-14500,65,483,15505,0
10142.7,10457.2,-2180,36,154,587,0
7327.93,7955.4,-2420,149,109,486,1
13201.7,81410.4,-5800,41,272,3539,0
11050.2,47893,-6782,31,213,2255,1
8829.32,28677.4,-3413.6,34,179,1626,0
10044.1,72553,-2823,35,231,3535,1
6862.51,8242.85,-1895.74,69,107,517,1
7136.26,13977.6,-2382.91,89,120,809,0
5568.44,4738.24,-1750,22,85,343,1
10132.6,37137.4,-3638.04,43,193,2118,0
11935,35259,-3697,24,200,1368,1
22239.8,411705,-8340,58,473,14125,0
12425.6,114936,-2460,42,235,4905,0
6904.86,13613.1,-1548.68,21,96,804,0
4291.39,1960.09,-1061.84,5,63,166,0
6946.11,14200.2,-2463.5,81,120,809,0
12044.6,56242.9,-2090,62,224,2192,0
7050.64,4058.57,-2286.21,75,101,249,0
5217.44,4313.29,-901,11,79,317,0
10380.8,58986.5,-125.849,107,217,2904,0
7990.59,9313.85,-1816.14,67,107,517,0
6352.67,8991,-2161,11,121,616,1
9361.69,12592.1,-2543.56,75,136,619,1
10241.4,52840.4,-2370,30,188,2599,0
8206.15,29415,-4151,28,159,1577,1
11634.8,40508,-5543,31,257,2061,1
9098.07,26794.5,-2943.2,99,158,1403,0
13693.2,45616.8,-2480,42,234,1581,0
7852.58,12821.4,-2740.94,15,132,806,0
12137.5,70481.2,-5604,51,262,3211,1
10248.7,37930.7,-2850,48,196,1997,0
2328.21,50.0289,-343,12,33,5,1
7673.11,5614.66,-2321.41,62,114,296,1
5586.64,3516.92,-764.659,35,51,132,0
12991.3,74328.9,-5536.55,53,262,3211,0
14478.8,160104,-9461,97,355,5958,1
4942.51,2762.18,-1175.21,39,67,224,1
25293.7,252660,-10700,100,537,8350,0
7590.31,15608.1,-2725.86,75,134,970,0
9623.14,30344.4,-3207.81,118,171,1747,1
9162.38,26158.7,-3338.14,24,174,1415,0
12958.4,95991,-8195,128,270,4059,1
5293.63,3279.3,-1107.92,44,71,249,0
14353.8,121382,-8811,213,317,4723,1
7939.39,10905.9,-3364.89,33,156,654,0
15317.2,80807.5,-6986.59,64,320,3466,1
21183.9,254610,-11500,69,540,8870,0
19923.2,102294,-3680,50,311,3384,1
4064.88,2175.7,-1091.2,20,54,165,0
12115.8,69165.3,-4883.11,131,247,3373,0
5914.03,4356.55,-1676.74,53,88,270,1
9257.37,30453.9,-3463.71,124,171,1747,1
8376.66,12591.9,-2667.33,61,130,694,1
13493.6,54449,-5902,35,248,2398,1
14002.6,53529.3,-4110,27,215,2188,0
8422.01,10638.9,-3123.84,98,139,587,1
10496,17643.2,-3847.98,82,172,973,0
2533.86,50.9638,-447,96,33,5,0
13547.1,52219.4,-6103.79,54,288,2334,0
15806.8,116139,-4730,62,271,4426,0
7750.32,12820.7,-2734.45,15,132,806,0
9202.74,30310.8,-3474.7,124,171,1747,0
9630.11,26521,-3890,40,176,1312,1
5858.64,11341.5,-1906.93,21,102,764,0
8260.1,25283.3,-3296.3,32,157,1519,0
6965.66,5254.65,-2180.69,57,107,346,0
27940.6,1201810,-16063,124,616,32530,1
2447.2,64.2435,-425,96,33,5,0
6567.62,10486,-2194,10,116,725,1
12181.7,73788.1,-4410,21,249,3630,1
21138.1,408618,-9880,64,473,14125,0
4911.5,2981.46,-1271.29,49,67,224,0
22846.4,346933,-10351,122,513,11712,1
7130.75,13597.2,-1448.41,17,96,804,0
10306.3,86517.3,-3240,17,220,3450,0
12373.4,73215.5,-4920,30,249,3630,0
14669.9,109643,-6680,36,322,4619,0
20644,173815,-5490,101,449,5537,0
19465.8,148891,-11212,184,362,4930,1
7829.22,6929.19,-1780,18,119,395,1
6544.62,8594,-2795,17,116,490,1
7542.62,5111,-2959,37,118,316,1
23782.5,260814,-13500,73,540,8870,0
13941.8,87127,-6004,29,314,3626,1
8300.37,20427.3,-3621.79,93,163,1162,0
9715.44,38207,-3087,151,191,1989,1
7107.44,6872,-2936,46,120,400,1
7829.07,8335.23,2400,24,111,453,0
22448.9,413592,-7340,61,473,14125,0
6112.12,10362.7,-3330,13,109,689,0
5054.24,4273.34,-1350,11,79,317,0
5831.38,7649.55,-1771.68,74,104,457,0
19614.2,501801,-12113,278,506,16575,1
5374.66,4369.12,-1170,11,79,317,0
11955.4,37225,-930,38,166,1111,0
9320.15,14346.7,-2884.9,22,148,729,0
5011.09,3223.93,-1121.02,40,71,249,0
13543.8,42554.6,1340,44,234,1581,0
12103.1,41856,-5536,90,236,1878,1
6129.75,7439.96,-1575.71,48,93,545,0
10071,39034.9,-4043.37,29,193,2118,0
8861.77,27344.7,-2460,28,156,1364,0
6969.95,4170,-2262.82,66,101,249,0
13025.4,51269.9,5340,32,234,2464,0
9051.53,23420,-3110,27,179,1312,1
6839.2,13025.7,-1481.3,22,96,804,0
22568.7,520431,-11729.6,141,540,18067,0
14274.7,70276,-7360,36,284,3218,1
3802.65,1458.23,-999.947,42,52,133,0
11392.9,67476.1,-5314.26,142,247,3373,1
13061.9,51693.8,-2400,32,223,2059,0
11260.5,32608.9,-1740,32,166,1414,0
22079.9,405041,-8650,58,473,14125,0
9602.05,38049.9,-3746.45,45,180,2054,0
43915.5,1566640,-96449,163,874,37040,1
12472.5,54756.4,-4730,29,216,2677,0
5446.11,4376.88,-1020,17,88,292,0
17759.7,145361,-10407,58,426,5536,1
10833.6,39099.8,-4097.29,122,205,1751,0
12939,74465.9,-4230,26,249,3630,0
10272.2,10479.1,-2830,34,154,587,0
21086.8,396734,-11776,80,488,13307,1
5854.15,7370.16,-1666.65,54,93,545,0
7568.01,9421.08,-3028.49,99,130,490,0
20200.6,230684,-7200,110,537,8350,0
22228.3,150185,-9432,74,387,4254,1
2438.85,49.5409,-639,6,33,5,1
21234,318054,-11829,107,535,10831,1
8429.54,16046,-4093,61,149,933,1
16964.5,110418,-5280,38,322,4619,0
31080.7,888006,-20637,103,700,26711,1
2572.08,49.5646,-378,96,33,5,0
8487.57,28562.1,-2858.64,86,156,1521,0
5107.6,3170.73,-1149.19,45,71,249,0
18617.7,500511,-9292,67,396,14634,1
5055.64,2870.85,-1199.41,47,67,224,0
21634.1,199813,-10447,61,408,6413,1
6584.57,5304.13,-1230,12,79,292,1
17177.5,193957,-8540,51,390,7459,0
7463.33,4632.73,-2728.17,35,131,271,1
7891.94,5394.16,-1780,22,86,205,0
9203.59,9853.46,-2280,37,154,587,0
6791.56,10569,-1259,19,132,586,1
8503.12,24563.3,-3133.75,33,157,1519,0
6690.99,5131.75,-2218.81,51,107,346,0
18666.5,151825,-12146,258,465,5752,1
11718,29056,-4217,182,185,1362,1
14830.9,287465,-8539,63,352,11258,1
10462.4,37755.3,-4253.99,133,205,1751,0
12404.3,73728.5,-3780,29,249,3630,0
7503.85,9232.94,-3101.13,19,138,554,0
13029.4,79936.4,-5980,66,272,3539,0
20587.2,341201,-8370,113,462,11563,0
10984,43581,-6839,191,230,2061,1
8302.46,9504.84,-2837.6,100,130,490,0
8878.09,27349,-5099,96,172,1629,1
8747.79,21511.8,-2861.19,79,145,1156,1
8692.83,20372.1,-3473.01,95,163,1162,0
11466.1,34231,-6142,43,241,1697,1
3925.83,1455.09,-985.17,42,52,133,0
9005.78,28669.5,-3377.51,31,179,1626,0
6879.87,4979.95,-2163.32,70,107,346,0
16827.2,106979,-9409,55,357,4346,1
13288,79938.5,-5250,42,272,3539,0
9531.25,40151,-3081.36,97,159,2181,0
18142.6,161032,-9870,93,388,6290,0
13889.7,144613,-6178.93,174,308,6057,0
7929.26,8568,-2136,66,154,553,1
9394.32,43250.7,-4149.2,16,197,2257,1
7781.48,22342,-3327,29,162,1260,1
12430.6,93230.1,-6590,59,254,3885,0
2304.81,61.598,-319,92,33,5,0
8321.72,14779,-3863,62,144,807,1
9378.29,30531.7,-3416.92,128,171,1747,1
20305.8,459228,-13800,51,483,15505,0
5750.26,7674.82,-1888.87,72,104,457,0
6079.16,10964.4,-1888.81,19,102,764,0
10099,26250.5,-4361.28,36,214,1469,0
14463.1,141809,-4930,59,315,5844,0
5202.34,4216.29,-909,8,79,317,0
8189.83,17857,-3751,23,146,1066,1
8718.43,12461.2,-2762.02,64,136,619,0
8122.63,13114.5,-2696.5,15,132,806,0
13552,142597,-6383.56,162,308,6057,0
11445.1,32499.9,-4173.44,109,204,1692,0
11443.5,68668,-5248.62,124,247,3373,0
9366.48,16196,-3019,16,161,807,1
10525.7,37992,-4248.61,111,205,1751,0
11301.3,51695.7,-4344.86,114,209,2534,1
12925.9,68941,-4023,22,247,3129,1
5521.27,4430.75,-899,15,88,292,0
8921.63,16699,-3202,17,108,486,1
3999.41,1932.78,-1117.6,5,63,166,0
9034.44,17186.2,-4266.88,35,183,931,1
9253.84,38074.3,-3832.67,45,180,2054,0
9053.83,37719.1,-3815.97,44,180,2054,1
10857.7,41083,-5391,56,194,1872,1
6740.83,9378.18,-3317.18,28,138,554,0
20349.7,169656,-8002,200,396,4534,1
10788.8,48297,-5090,21,216,2677,0
10783.4,39352.3,-3954.48,27,193,2118,0
26004.1,483505,-11800,54,483,15505,0
3784.87,2170.67,-1159.45,20,54,165,0
11916.6,69048.8,-5162.74,147,247,3373,1
11408.7,73530.7,-5340,26,249,3630,0
9315.71,38044,-3652.78,41,180,2054,1
14528.8,98479.9,-5678.26,55,294,4249,1
11752.5,33531.2,-1030,31,166,1111,0
17057.8,181287,-10630,55,369,6864,1
8048.32,12026.4,-2551.56,82,128,693,0
5728.58,4245.07,-1550.08,126,88,318,0
6904.21,6044,-2426,19,100,249,1
10756.5,69622.4,-5440.91,131,247,3373,0
9409.72,21415.6,-3341.21,75,163,1162,0
5594.09,4200.24,-1461.37,119,88,318,0
14376.5,59403.4,-6663.1,159,305,2610,0
3021.24,66.7971,-233,92,33,5,1
5558.11,4289.09,-1800,13,88,292,0
5864.98,4202.93,-1410.61,125,88,318,0
12778,64801,-5552,29,246,2679,1
12244.8,73576.6,-3520,20,249,3630,0
25086.3,613234,-15960,138,534,18080,1
8902.07,24049.4,-2939.3,24,154,1252,0
14857.2,128234,-9328,196,318,5016,1
11606.2,70908.9,-6148.58,29,262,3211,1
11200.8,51260.9,-4500,18,216,2677,0
15310.2,162594,-10039,73,411,6075,1
7799.87,16190,-2635,22,137,810,1
7989.2,9613.02,-3049.05,95,130,490,0
7086.23,10422.7,-3070,23,109,689,0
9709,33993.7,-4464.24,124,208,1691,0
21859.1,409640,-9480,76,473,14125,0
9238.73,39245.5,-2590,15,196,1885,0
8572.73,28800.2,-2790.04,34,179,1626,0
11905.9,50151,-6717,49,259,2538,1
10295.2,38131.6,-3835.82,25,193,2118,0
6773.23,13581.5,-1541.18,13,96,804,0
13606.1,77230,-5515,47,311,2838,1
5844.32,9191,-3242,60,111,619,1
5086.39,3427.57,-798.536,50,51,132,0
13662.9,61082.4,-3890,30,247,2754,0
22937.9,441558,-12300,120,565,13977,1
7803.6,9298.8,-1834.2,70,107,517,0
8454.94,11758,-2530.09,86,128,693,0
9843.62,44042.4,-2304.43,45,159,2181,1
20442.8,338806,-6320,83,462,11563,0
11265.7,60754,-5331,138,232,2602,1
9640.17,17835,-4873,43,183,975,1
6079.94,3888.75,-1467.09,43,88,270,1
6618.59,13664.6,-1534.7,23,96,804,1
19304,161519,-10000,91,388,6290,0
9269.93,51766.9,-3740,29,188,2599,0
7927.3,9051,-1792,15,107,399,1
8664.57,34452,-3987,30,164,1809,1
14434.4,104133,-5768.8,154,281,4061,1
26050.3,260411,-6200,95,537,8350,0
12215.3,84966,-10054,105,263,3463,1
7803.42,9919.31,-2370,45,154,587,0
14215.6,50917.7,-3730,40,234,2464,0
8596.81,38006,-4038,16,166,2118,1
7666.97,8800,-4650,10,136,552,1
7981,19148,-3627,17,143,1061,1
17831.4,185697,-9459,60,404,7704,1
8980.6,20405.6,-3497.41,91,163,1162,1
9577.21,20281.9,-2594.39,83,151,1023,1
11763.2,32682.7,-2170,35,166,1414,0
13432.7,63286,-6229,10,211,1691,1
20311,356720,-16381,50,511,12358,1
8262.6,12143.8,-2531.88,85,128,693,0
6623.88,2262,-853,14,90,132,1
7547.61,9478.37,-3047.61,92,130,490,0
19120.3,175863,-10090,66,405,6185,1
15458.6,116003,-5280,54,271,4426,0
12034.6,71128.3,-5670.52,49,262,3211,1
14563.3,91283,-7959,74,291,3888,1
21032.8,308639,-11645,73,424,8607,1
11760,68807.8,-5263.85,135,247,3373,0
7654.66,12754,-2024,22,132,766,1
10345.8,15966,-4008,55,140,692,1
23306.2,256899,-10200,68,540,8870,0
2344.5,50.5395,-643,6,33,5,0
4952.72,2764.26,-1202.52,41,67,224,0
3780,1447.86,-1013.62,42,52,133,0
5980.39,7348.53,-1570.72,47,93,545,0
13731.5,85350,-6827,107,259,3297,1
11999.6,71440.8,-5637.77,52,262,3211,1
6668.29,13663.3,-1590.55,18,96,804,0
13267.2,61262.7,-4400,52,247,2754,0
2288.03,57.5324,-677,92,33,5,0
13977,141247,-4180,48,315,5844,0
12414.3,101863,-4590,57,322,4619,0
18956.3,160147,-9900,86,388,6290,0
7655.41,10205,-3969,17,137,621,1
10753.7,85051,-2850,23,220,3450,0
17361,190729,-8823,48,284,4627,1
9039.12,13588.2,-2887.48,18,148,729,0
14469.9,80813,-5728,186,241,3136,1
9579.54,39916.1,-2610,11,196,1885,0
6043.07,4588,-2017,5,71,245,1
11095.4,18713.6,-2230,32,168,772,0
8609.28,10899.6,-3095.48,29,156,654,0
13638,162182,-5978.27,170,287,6171,1
21967.7,493087,-9273,174,511,12198,1
17483.1,206184,-6482,97,390,7575,1
4246.04,2027.14,-1063,6,63,166,0
9613.33,25805,-3370.01,27,174,1415,0
5407,4581,-2669,10,82,344,1
9314.44,37731.5,-3660.81,44,180,2054,1
11333.8,58405.5,-4790,31,223,2822,0
10738.6,48380,-6093,18,220,2325,1
8438,26292,-1957,17,159,1573,1
5757.49,11120.1,-1915.98,21,102,764,0
21205.9,408021,-7860,66,473,14125,0
4749.78,3179.71,-1176.65,35,71,249,0
8646.24,26761,-2776.53,87,156,1521,0
8543.42,13828,-3979,36,146,807,1
5680.24,4132.52,-1506.37,116,88,318,0
11899.9,36583.2,-2510,38,166,1414,0
14679.9,79358,-7160.24,65,320,3466,1
5243.9,1695.79,-1485.38,21,76,147,1
4571.93,830,-865,9,55,54,1
5816.58,7053.61,-1646.18,48,93,545,0
11322.4,87782.3,-2540,23,220,3450,0
12637.1,70489,-5553.55,39,262,3211,1
10251.2,41624,-5599,162,213,2058,1
13267.9,69167,-3877.46,93,247,3373,1
6331.28,10292,-2925,15,116,726,1
8884.7,38617.5,-3849.71,52,180,2054,1
6121.07,10508,-2108,28,99,691,1
11368.1,74421,-6095,28,252,3291,1
8260.54,10455,-2182,23,136,584,1
11234.5,39131.3,-3845.38,27,193,2118,0
22724.7,519195,-14673,118,571,17504,1
11987.8,72940,-3892,17,303,3459,1
6357.53,3979.31,-1781.58,27,101,270,1
22824.1,519114,-11616.2,127,540,18067,0
5987.1,4194.31,-1580.43,121,88,318,1
18130.7,328024,-10699,69,420,12489,1
4906.62,2991,-915,6,81,246,1
14115.6,95079.3,-5670.42,50,294,4249,0
5400.15,4167.76,-1130,11,79,317,0
13563.2,99358,-8477,17,217,2322,1
13112.8,73042.5,-5473.69,35,262,3211,1
12627.8,46045.9,-5891.05,71,273,2061,0
4161.39,2195.09,-885.35,29,54,165,0
14552.1,96787.5,-5630.27,56,294,4249,0
13495.3,132598,-7927,218,301,5529,1
8053.47,25382.7,-2140,30,156,1364,0
4790.36,4441,-1890,2,53,168,1
11069,27263.1,-4174.67,41,214,1469,0
17238.8,194308,-12024,294,375,6628,1
6295.47,4622.27,-1396.62,122,88,318,1
6763.83,7123.42,-2120,160,109,486,1
10224.6,23521.3,-3454.87,35,176,1313,1
8540.61,12397.5,-2890.89,86,136,619,0
5297.92,4196.8,-1310,20,88,292,0
9968.79,8248,-3528,35,142,402,1
5229.74,4255.3,-1280,14,88,292,1
8555.21,20379.7,-3572.96,92,163,1162,0
12836.9,60244.4,-5590,25,247,2754,0
5537.33,8946,-2618,40,102,689,1
9056.06,10229.5,-667.07,0,130,490,0
16976.2,145422,-7440.93,187,362,5847,0
6883.62,9535,-1855,24,125,590,1
9101.86,16048,-5035,84,164,890,1
4960.73,2801.16,-1276.22,53,67,224,0
9246.85,37901.6,-3794.5,46,180,2054,1
5740.07,7064.65,-1559.81,41,93,545,0
11981.6,52241,-4987,37,214,1637,1
18615.1,178377,-6020,78,403,6746,0
5830.89,6473,-1965,13,97,454,1
9092.56,29122.8,-3483.91,24,179,1626,0
20630.5,169649,-10645,67,408,5856,1
8040.98,4726.28,-2696.69,34,131,271,1
9768.55,38130.4,-3721.39,37,180,2054,1
2361.95,47.4192,-460,8,33,5,1
9749.09,10136.3,-2650,33,154,587,0
9433.17,39091.5,-2220,26,196,1885,0
8039.25,12888.5,-2743.55,15,132,806,0
12082.8,56822.8,627,50,224,2192,0
3430.09,1969.8,-616.39,7,43,161,1
6524.92,8242.13,-1560,23,102,516,0
6138.92,15196,-2044,15,125,971,1
13516.7,49082.7,-2690,37,223,2059,0
